Year,Month,Date,Currency,VS 1USD,Inverse 1USD
2024,09,11,Libyan Dinar,4.760243,0.210073
2024,09,11,Malaysian Ringgit,4.338710,0.230483
2024,09,11,Mauritian Rupee,45.973852,0.021751
2024,09,11,Mexican Peso,20.096238,0.049761
2024,09,11,Nepalese Rupee,134.439473,0.007438
2024,09,11,New Zealand Dollar,1.626166,0.614943
2024,09,11,Norwegian Krone,10.835037,0.092293
2024,09,11,Omani Rial,0.384970,2.597605
2024,09,11,Pakistani Rupee,278.743805,0.003588
2024,09,11,Philippine Peso,56.312780,0.017758
2024,09,11,Polish Zloty,3.883736,0.257484
2024,09,11,Qatari Riyal,3.640000,0.274725
2024,09,11,Romanian New Leu,4.513535,0.221556
2024,09,11,Russian Ruble,91.001434,0.010989
2024,09,11,Saudi Arabian Riyal,3.750000,0.266667
2024,09,11,Singapore Dollar,1.304339,0.766672
2024,09,11,South African Rand,17.946534,0.055721
2024,09,11,Sri Lankan Rupee,300.504038,0.003328
2024,09,11,Swedish Krona,10.375185,0.096384
2024,09,11,Swiss Franc,0.846760,1.180973
2024,09,11,Taiwan New Dollar,32.157994,0.031096
2024,09,11,Thai Baht,33.649922,0.029718
2024,09,11,Trinidadian Dollar,6.784934,0.147385
2024,09,11,Turkish Lira,34.054192,0.029365
2024,09,11,Emirati Dirham,3.672500,0.272294
2024,09,11,British Pound,0.764512,1.308025
2024,09,12,Argentine Peso,957.859134,0.001044
2024,09,12,Australian Dollar,1.498215,0.667461
2024,09,12,Bahraini Dinar,0.376000,2.659574
2024,09,12,Botswana Pula,13.365985,0.074817
2024,09,12,Brazilian Real,5.669131,0.176394
2024,09,12,Bruneian Dollar,1.304597,0.766520
2024,09,12,Bulgarian Lev,1.776304,0.562967
2024,09,12,Canadian Dollar,1.357822,0.736474
2024,09,12,Chilean Peso,942.061405,0.001062
2024,09,12,Chinese Yuan Renminbi,7.119499,0.140459
2024,09,12,Colombian Peso,4254.503003,0.000235
2024,09,12,Czech Koruna,22.786715,0.043885
2024,09,12,Danish Krone,6.777640,0.147544
2024,09,12,Euro,0.908210,1.101067
2024,09,12,Hong Kong Dollar,7.797569,0.128245
2024,09,12,Hungarian Forint,359.688366,0.002780
2024,09,12,Icelandic Krona,138.329959,0.007229
2024,09,12,Indian Rupee,83.995254,0.011905
2024,09,12,Indonesian Rupiah,15441.481260,0.000065
2024,09,12,Iranian Rial,42321.542650,0.000024
2024,09,12,Israeli Shekel,3.774932,0.264905
2024,09,12,Japanese Yen,142.635366,0.007011
2024,09,12,Kazakhstani Tenge,477.802261,0.002093
2024,09,12,South Korean Won,1339.849060,0.000746
2024,09,12,Kuwaiti Dinar,0.305637,3.271851
2024,09,12,Libyan Dinar,4.759934,0.210087
2024,09,12,Malaysian Ringgit,4.335174,0.230671
2024,09,12,Mauritian Rupee,45.976841,0.021750
2024,09,12,Mexican Peso,19.810530,0.050478
2024,09,12,Nepalese Rupee,134.455403,0.007437
2024,09,12,New Zealand Dollar,1.630748,0.613215
2024,09,12,Norwegian Krone,10.858615,0.092093
2024,09,12,Omani Rial,0.384979,2.597544
2024,09,12,Pakistani Rupee,278.554051,0.003590
2024,09,12,Philippine Peso,56.114109,0.017821
2024,09,12,Polish Zloty,3.895410,0.256712
2024,09,12,Qatari Riyal,3.640000,0.274725
2024,09,12,Romanian New Leu,4.517304,0.221371
2024,09,12,Russian Ruble,91.577077,0.010920
2024,09,12,Saudi Arabian Riyal,3.750000,0.266667
2024,09,12,Singapore Dollar,1.304597,0.766520
2024,09,12,South African Rand,17.904711,0.055851
2024,09,12,Sri Lankan Rupee,300.561297,0.003327
2024,09,12,Swedish Krona,10.390881,0.096238
2024,09,12,Swiss Franc,0.852709,1.172733
2024,09,12,Taiwan New Dollar,32.119545,0.031134
2024,09,12,Thai Baht,33.800015,0.029586
2024,09,12,Trinidadian Dollar,6.784260,0.147400
2024,09,12,Turkish Lira,34.014467,0.029399
2024,09,12,Emirati Dirham,3.672500,0.272294
2024,09,12,British Pound,0.766970,1.303832
2024,09,13,Argentine Peso,959.964844,0.001042
2024,09,13,Australian Dollar,1.486652,0.672652
2024,09,13,Bahraini Dinar,0.376000,2.659574
2024,09,13,Botswana Pula,13.360573,0.074847
2024,09,13,Brazilian Real,5.627297,0.177705
2024,09,13,Bruneian Dollar,1.300743,0.768791
2024,09,13,Bulgarian Lev,1.765463,0.566424
2024,09,13,Canadian Dollar,1.357579,0.736605
2024,09,13,Chilean Peso,933.978621,0.001071
2024,09,13,Chinese Yuan Renminbi,7.117295,0.140503
2024,09,13,Colombian Peso,4202.564299,0.000238
2024,09,13,Czech Koruna,22.678182,0.044095
2024,09,13,Danish Krone,6.736459,0.148446
2024,09,13,Euro,0.902667,1.107828
2024,09,13,Hong Kong Dollar,7.802331,0.128167
2024,09,13,Hungarian Forint,356.954180,0.002801
2024,09,13,Icelandic Krona,137.483765,0.007274
2024,09,13,Indian Rupee,83.930555,0.011915
2024,09,13,Indonesian Rupiah,15437.039438,0.000065
2024,09,13,Iranian Rial,42231.242041,0.000024
2024,09,13,Israeli Shekel,3.722448,0.268640
2024,09,13,Japanese Yen,141.524372,0.007066
2024,09,13,Kazakhstani Tenge,479.570747,0.002085
2024,09,13,South Korean Won,1337.360971,0.000748
2024,09,13,Kuwaiti Dinar,0.305402,3.274378
2024,09,13,Libyan Dinar,4.760994,0.210040
2024,09,13,Malaysian Ringgit,4.330812,0.230904
2024,09,13,Mauritian Rupee,46.121226,0.021682
2024,09,13,Mexican Peso,19.535996,0.051188
2024,09,13,Nepalese Rupee,134.351836,0.007443
2024,09,13,New Zealand Dollar,1.616736,0.618530
2024,09,13,Norwegian Krone,10.712468,0.093349
2024,09,13,Omani Rial,0.384982,2.597521
2024,09,13,Pakistani Rupee,278.492905,0.003591
2024,09,13,Philippine Peso,56.149205,0.017810
2024,09,13,Polish Zloty,3.868292,0.258512
2024,09,13,Qatari Riyal,3.640000,0.274725
2024,09,13,Romanian New Leu,4.490316,0.222701
2024,09,13,Russian Ruble,89.199156,0.011211
2024,09,13,Saudi Arabian Riyal,3.750000,0.266667
2024,09,13,Singapore Dollar,1.300743,0.768791
2024,09,13,South African Rand,17.771547,0.056270
2024,09,13,Sri Lankan Rupee,301.750891,0.003314
2024,09,13,Swedish Krona,10.282625,0.097251
2024,09,13,Swiss Franc,0.849965,1.176519
2024,09,13,Taiwan New Dollar,32.118187,0.031135
2024,09,13,Thai Baht,33.402982,0.029937
2024,09,13,Trinidadian Dollar,6.783344,0.147420
2024,09,13,Turkish Lira,33.984612,0.029425
2024,09,13,Emirati Dirham,3.672500,0.272294
2024,09,13,British Pound,0.761510,1.313181
2024,09,14,Argentine Peso,958.182335,0.001044
2024,09,14,Australian Dollar,1.491648,0.670399
2024,09,14,Bahraini Dinar,0.376000,2.659574
2024,09,14,Botswana Pula,13.308937,0.075137
2024,09,14,Brazilian Real,5.565034,0.179693
2024,09,14,Bruneian Dollar,1.298102,0.770355
2024,09,14,Bulgarian Lev,1.764875,0.566612
2024,09,14,Canadian Dollar,1.358424,0.736147
2024,09,14,Chilean Peso,924.715825,0.001081
2024,09,14,Chinese Yuan Renminbi,7.093438,0.140975
2024,09,14,Colombian Peso,4179.297143,0.000239
2024,09,14,Czech Koruna,22.691733,0.044069
2024,09,14,Danish Krone,6.737035,0.148433
2024,09,14,Euro,0.902366,1.108198
2024,09,14,Hong Kong Dollar,7.801347,0.128183
2024,09,14,Hungarian Forint,356.504224,0.002805
2024,09,14,Icelandic Krona,137.485506,0.007273
2024,09,14,Indian Rupee,83.880183,0.011922
2024,09,14,Indonesian Rupiah,15407.865322,0.000065
2024,09,14,Iranian Rial,42069.310903,0.000024
2024,09,14,Israeli Shekel,3.710023,0.269540
2024,09,14,Japanese Yen,140.808412,0.007102
2024,09,14,Kazakhstani Tenge,480.038181,0.002083
2024,09,14,South Korean Won,1329.178739,0.000752
2024,09,14,Kuwaiti Dinar,0.305455,3.273802
2024,09,14,Libyan Dinar,4.761767,0.210006
2024,09,14,Malaysian Ringgit,4.301806,0.232461
2024,09,14,Mauritian Rupee,45.932917,0.021771
2024,09,14,Mexican Peso,19.212928,0.052048
2024,09,14,Nepalese Rupee,134.271203,0.007448
2024,09,14,New Zealand Dollar,1.625627,0.615147
2024,09,14,Norwegian Krone,10.658691,0.093820
2024,09,14,Omani Rial,0.384981,2.597533
2024,09,14,Pakistani Rupee,278.536855,0.003590
2024,09,14,Philippine Peso,55.960114,0.017870
2024,09,14,Polish Zloty,3.865693,0.258686
2024,09,14,Qatari Riyal,3.640000,0.274725
2024,09,14,Romanian New Leu,4.491223,0.222656
2024,09,14,Russian Ruble,90.156035,0.011092
2024,09,14,Saudi Arabian Riyal,3.750000,0.266667
2024,09,14,Singapore Dollar,1.298102,0.770355
2024,09,14,South African Rand,17.755940,0.056319
2024,09,14,Sri Lankan Rupee,301.130803,0.003321
2024,09,14,Swedish Krona,10.229473,0.097757
2024,09,14,Swiss Franc,0.849156,1.177640
2024,09,14,Taiwan New Dollar,31.960127,0.031289
2024,09,14,Thai Baht,33.218496,0.030104
2024,09,14,Trinidadian Dollar,6.771942,0.147668
2024,09,14,Turkish Lira,33.909201,0.029491
2024,09,14,Emirati Dirham,3.672500,0.272294
2024,09,14,British Pound,0.762049,1.312252
2024,09,15,Argentine Peso,959.002512,0.001043
2024,09,15,Australian Dollar,1.491647,0.670400
2024,09,15,Bahraini Dinar,0.376000,2.659574
2024,09,15,Botswana Pula,13.310857,0.075127
2024,09,15,Brazilian Real,5.565185,0.179689
2024,09,15,Bruneian Dollar,1.297919,0.770464
2024,09,15,Bulgarian Lev,1.764506,0.566731
2024,09,15,Canadian Dollar,1.358750,0.735970
2024,09,15,Chilean Peso,926.740553,0.001079
2024,09,15,Chinese Yuan Renminbi,7.090778,0.141028
2024,09,15,Colombian Peso,4182.691420,0.000239
2024,09,15,Czech Koruna,22.687497,0.044077
2024,09,15,Danish Krone,6.737614,0.148420
2024,09,15,Euro,0.902178,1.108429
2024,09,15,Hong Kong Dollar,7.799177,0.128219
2024,09,15,Hungarian Forint,356.371036,0.002806
2024,09,15,Icelandic Krona,137.438901,0.007276
2024,09,15,Indian Rupee,83.892988,0.011920
2024,09,15,Indonesian Rupiah,15400.698528,0.000065
2024,09,15,Iranian Rial,42002.615334,0.000024
2024,09,15,Israeli Shekel,3.711411,0.269439
2024,09,15,Japanese Yen,140.838201,0.007100
2024,09,15,Kazakhstani Tenge,479.845865,0.002084
2024,09,15,South Korean Won,1326.379943,0.000754
2024,09,15,Kuwaiti Dinar,0.305999,3.267990
2024,09,15,Libyan Dinar,4.771599,0.209573
2024,09,15,Malaysian Ringgit,4.301172,0.232495
2024,09,15,Mauritian Rupee,45.997821,0.021740
2024,09,15,Mexican Peso,19.209191,0.052058
2024,09,15,Nepalese Rupee,134.291701,0.007446
2024,09,15,New Zealand Dollar,1.624538,0.615560
2024,09,15,Norwegian Krone,10.661179,0.093798
2024,09,15,Omani Rial,0.385102,2.596713
2024,09,15,Pakistani Rupee,278.392805,0.003592
2024,09,15,Philippine Peso,55.991298,0.017860
2024,09,15,Polish Zloty,3.864996,0.258732
2024,09,15,Qatari Riyal,3.640000,0.274725
2024,09,15,Romanian New Leu,4.487931,0.222820
2024,09,15,Russian Ruble,90.056935,0.011104
2024,09,15,Saudi Arabian Riyal,3.750000,0.266667
2024,09,15,Singapore Dollar,1.297919,0.770464
2024,09,15,South African Rand,17.755188,0.056322
2024,09,15,Sri Lankan Rupee,300.674396,0.003326
2024,09,15,Swedish Krona,10.234736,0.097706
2024,09,15,Swiss Franc,0.849170,1.177620
2024,09,15,Taiwan New Dollar,31.984805,0.031265
2024,09,15,Thai Baht,33.242320,0.030082
2024,09,15,Trinidadian Dollar,6.781867,0.147452
2024,09,15,Turkish Lira,33.881865,0.029514
2024,09,15,Emirati Dirham,3.672500,0.272294
2024,09,15,British Pound,0.762143,1.312090
2024,09,16,Argentine Peso,959.571918,0.001042
2024,09,16,Australian Dollar,1.489450,0.671389
2024,09,16,Bahraini Dinar,0.376000,2.659574
2024,09,16,Botswana Pula,13.310186,0.075130
2024,09,16,Brazilian Real,5.597925,0.178638
2024,09,16,Bruneian Dollar,1.297557,0.770679
2024,09,16,Bulgarian Lev,1.763909,0.566923
2024,09,16,Canadian Dollar,1.357828,0.736470
2024,09,16,Chilean Peso,924.521075,0.001082
2024,09,16,Chinese Yuan Renminbi,7.093046,0.140983
2024,09,16,Colombian Peso,4184.151446,0.000239
2024,09,16,Czech Koruna,22.674377,0.044103
2024,09,16,Danish Krone,6.729653,0.148596
2024,09,16,Euro,0.901872,1.108805
2024,09,16,Hong Kong Dollar,7.798126,0.128236
2024,09,16,Hungarian Forint,356.329499,0.002806
2024,09,16,Icelandic Krona,137.381144,0.007279
2024,09,16,Indian Rupee,83.884475,0.011921
2024,09,16,Indonesian Rupiah,15409.649524,0.000065
2024,09,16,Iranian Rial,42212.898774,0.000024
2024,09,16,Israeli Shekel,3.713177,0.269311
2024,09,16,Japanese Yen,140.833199,0.007101
2024,09,16,Kazakhstani Tenge,480.061179,0.002083
2024,09,16,South Korean Won,1330.202607,0.000752
2024,09,16,Kuwaiti Dinar,0.305129,3.277299
2024,09,16,Libyan Dinar,4.774360,0.209452
2024,09,16,Malaysian Ringgit,4.301667,0.232468
2024,09,16,Mauritian Rupee,45.911355,0.021781
2024,09,16,Mexican Peso,19.163750,0.052182
2024,09,16,Nepalese Rupee,134.278073,0.007447
2024,09,16,New Zealand Dollar,1.622403,0.616370
2024,09,16,Norwegian Krone,10.622070,0.094144
2024,09,16,Omani Rial,0.384988,2.597482
2024,09,16,Pakistani Rupee,278.605437,0.003589
2024,09,16,Philippine Peso,55.976589,0.017865
2024,09,16,Polish Zloty,3.861032,0.258998
2024,09,16,Qatari Riyal,3.640000,0.274725
2024,09,16,Romanian New Leu,4.487916,0.222821
2024,09,16,Russian Ruble,91.100950,0.010977
2024,09,16,Saudi Arabian Riyal,3.750000,0.266667
2024,09,16,Singapore Dollar,1.297557,0.770679
2024,09,16,South African Rand,17.733202,0.056391
2024,09,16,Sri Lankan Rupee,301.176353,0.003320
2024,09,16,Swedish Krona,10.214018,0.097905
2024,09,16,Swiss Franc,0.848104,1.179101
2024,09,16,Taiwan New Dollar,31.952388,0.031297
2024,09,16,Thai Baht,33.227916,0.030095
2024,09,16,Trinidadian Dollar,6.778337,0.147529
2024,09,16,Turkish Lira,34.001665,0.029410
2024,09,16,Emirati Dirham,3.672500,0.272294
2024,09,16,British Pound,0.761308,1.313528
2024,09,17,Argentine Peso,960.551401,0.001041
2024,09,17,Australian Dollar,1.481061,0.675192
2024,09,17,Bahraini Dinar,0.376000,2.659574
2024,09,17,Botswana Pula,13.285242,0.075271
2024,09,17,Brazilian Real,5.505446,0.181638
2024,09,17,Bruneian Dollar,1.295701,0.771783
2024,09,17,Bulgarian Lev,1.757328,0.569046
2024,09,17,Canadian Dollar,1.358682,0.736007
2024,09,17,Chilean Peso,922.828148,0.001084
2024,09,17,Chinese Yuan Renminbi,7.093098,0.140982
2024,09,17,Colombian Peso,4226.251143,0.000237
2024,09,17,Czech Koruna,22.607961,0.044232
2024,09,17,Danish Krone,6.704979,0.149143
2024,09,17,Euro,0.898507,1.112957
2024,09,17,Hong Kong Dollar,7.792661,0.128326
2024,09,17,Hungarian Forint,354.429785,0.002821
2024,09,17,Icelandic Krona,136.840456,0.007308
2024,09,17,Indian Rupee,83.878497,0.011922
2024,09,17,Indonesian Rupiah,15396.075633,0.000065
2024,09,17,Iranian Rial,42146.037866,0.000024
2024,09,17,Israeli Shekel,3.743123,0.267157
2024,09,17,Japanese Yen,140.803266,0.007102
2024,09,17,Kazakhstani Tenge,480.966242,0.002079
2024,09,17,South Korean Won,1320.033124,0.000758
2024,09,17,Kuwaiti Dinar,0.304946,3.279268
2024,09,17,Libyan Dinar,4.779579,0.209223
2024,09,17,Malaysian Ringgit,4.301263,0.232490
2024,09,17,Mauritian Rupee,45.972086,0.021752
2024,09,17,Mexican Peso,19.220423,0.052028
2024,09,17,Nepalese Rupee,134.268504,0.007448
2024,09,17,New Zealand Dollar,1.613990,0.619583
2024,09,17,Norwegian Krone,10.591444,0.094416
2024,09,17,Omani Rial,0.384929,2.597882
2024,09,17,Pakistani Rupee,278.303260,0.003593
2024,09,17,Philippine Peso,55.751536,0.017937
2024,09,17,Polish Zloty,3.842135,0.260272
2024,09,17,Qatari Riyal,3.640000,0.274725
2024,09,17,Romanian New Leu,4.469052,0.223761
2024,09,17,Russian Ruble,91.398085,0.010941
2024,09,17,Saudi Arabian Riyal,3.750000,0.266667
2024,09,17,Singapore Dollar,1.295701,0.771783
2024,09,17,South African Rand,17.618012,0.056760
2024,09,17,Sri Lankan Rupee,302.152958,0.003310
2024,09,17,Swedish Krona,10.181821,0.098214
2024,09,17,Swiss Franc,0.844668,1.183898
2024,09,17,Taiwan New Dollar,31.765526,0.031481
2024,09,17,Thai Baht,33.254911,0.030071
2024,09,17,Trinidadian Dollar,6.782304,0.147443
2024,09,17,Turkish Lira,34.034152,0.029382
2024,09,17,Emirati Dirham,3.672500,0.272294
2024,09,17,British Pound,0.756980,1.321039
2024,09,18,Argentine Peso,961.219981,0.001040
2024,09,18,Australian Dollar,1.478868,0.676193
2024,09,18,Bahraini Dinar,0.376000,2.659574
2024,09,18,Botswana Pula,13.252153,0.075459
2024,09,18,Brazilian Real,5.482944,0.182384
2024,09,18,Bruneian Dollar,1.295898,0.771666
2024,09,18,Bulgarian Lev,1.758376,0.568707
2024,09,18,Canadian Dollar,1.359334,0.735655
2024,09,18,Chilean Peso,930.064412,0.001075
2024,09,18,Chinese Yuan Renminbi,7.093260,0.140979
2024,09,18,Colombian Peso,4204.937038,0.000238
2024,09,18,Czech Koruna,22.565542,0.044315
2024,09,18,Danish Krone,6.708567,0.149063
2024,09,18,Euro,0.899043,1.112293
2024,09,18,Hong Kong Dollar,7.793673,0.128309
2024,09,18,Hungarian Forint,354.721253,0.002819
2024,09,18,Icelandic Krona,136.929814,0.007303
2024,09,18,Indian Rupee,83.768942,0.011938
2024,09,18,Indonesian Rupiah,15357.423613,0.000065
2024,09,18,Iranian Rial,42187.850052,0.000024
2024,09,18,Israeli Shekel,3.783565,0.264301
2024,09,18,Japanese Yen,141.996812,0.007042
2024,09,18,Kazakhstani Tenge,480.670412,0.002080
2024,09,18,South Korean Won,1324.239097,0.000755
2024,09,18,Kuwaiti Dinar,0.305025,3.278418
2024,09,18,Libyan Dinar,4.776498,0.209358
2024,09,18,Malaysian Ringgit,4.264014,0.234521
2024,09,18,Mauritian Rupee,45.775957,0.021846
2024,09,18,Mexican Peso,19.121885,0.052296
2024,09,18,Nepalese Rupee,134.093134,0.007458
2024,09,18,New Zealand Dollar,1.614486,0.619392
2024,09,18,Norwegian Krone,10.598198,0.094356
2024,09,18,Omani Rial,0.384977,2.597557
2024,09,18,Pakistani Rupee,278.732593,0.003588
2024,09,18,Philippine Peso,55.698799,0.017954
2024,09,18,Polish Zloty,3.842287,0.260262
2024,09,18,Qatari Riyal,3.640000,0.274725
2024,09,18,Romanian New Leu,4.472234,0.223602
2024,09,18,Russian Ruble,91.494730,0.010930
2024,09,18,Saudi Arabian Riyal,3.750000,0.266667
2024,09,18,Singapore Dollar,1.295898,0.771666
2024,09,18,South African Rand,17.591437,0.056846
2024,09,18,Sri Lankan Rupee,302.472009,0.003306
2024,09,18,Swedish Krona,10.182708,0.098206
2024,09,18,Swiss Franc,0.846358,1.181533
2024,09,18,Taiwan New Dollar,31.957120,0.031292
2024,09,18,Thai Baht,33.396255,0.029943
2024,09,18,Trinidadian Dollar,6.786957,0.147341
2024,09,18,Turkish Lira,34.077722,0.029345
2024,09,18,Emirati Dirham,3.672500,0.272294
2024,09,18,British Pound,0.759420,1.316795
2024,09,19,Argentine Peso,962.257588,0.001039
2024,09,19,Australian Dollar,1.478140,0.676526
2024,09,19,Bahraini Dinar,0.376000,2.659574
2024,09,19,Botswana Pula,13.234487,0.075560
2024,09,19,Brazilian Real,5.462354,0.183071
2024,09,19,Bruneian Dollar,1.295982,0.771616
2024,09,19,Bulgarian Lev,1.759707,0.568276
2024,09,19,Canadian Dollar,1.361008,0.734750
2024,09,19,Chilean Peso,930.658462,0.001075
2024,09,19,Chinese Yuan Renminbi,7.081121,0.141221
2024,09,19,Colombian Peso,4174.270507,0.000240
2024,09,19,Czech Koruna,22.568043,0.044310
2024,09,19,Danish Krone,6.711964,0.148988
2024,09,19,Euro,0.899724,1.111452
2024,09,19,Hong Kong Dollar,7.793929,0.128305
2024,09,19,Hungarian Forint,354.847042,0.002818
2024,09,19,Icelandic Krona,137.032184,0.007298
2024,09,19,Indian Rupee,83.690735,0.011949
2024,09,19,Indonesian Rupiah,15321.890529,0.000065
2024,09,19,Iranian Rial,42181.564938,0.000024
2024,09,19,Israeli Shekel,3.783819,0.264283
2024,09,19,Japanese Yen,142.699960,0.007008
2024,09,19,Kazakhstani Tenge,479.010311,0.002088
2024,09,19,South Korean Won,1323.965838,0.000755
2024,09,19,Kuwaiti Dinar,0.304988,3.278818
2024,09,19,Libyan Dinar,4.769625,0.209660
2024,09,19,Malaysian Ringgit,4.244482,0.235600
2024,09,19,Mauritian Rupee,45.837018,0.021816
2024,09,19,Mexican Peso,19.237400,0.051982
2024,09,19,Nepalese Rupee,133.967944,0.007464
2024,09,19,New Zealand Dollar,1.610303,0.621001
2024,09,19,Norwegian Krone,10.590991,0.094420
2024,09,19,Omani Rial,0.384924,2.597915
2024,09,19,Pakistani Rupee,278.030405,0.003597
2024,09,19,Philippine Peso,55.782578,0.017927
2024,09,19,Polish Zloty,3.842511,0.260246
2024,09,19,Qatari Riyal,3.640000,0.274725
2024,09,19,Romanian New Leu,4.476542,0.223387
2024,09,19,Russian Ruble,93.623711,0.010681
2024,09,19,Saudi Arabian Riyal,3.750000,0.266667
2024,09,19,Singapore Dollar,1.295982,0.771616
2024,09,19,South African Rand,17.545976,0.056993
2024,09,19,Sri Lankan Rupee,303.347401,0.003297
2024,09,19,Swedish Krona,10.209209,0.097951
2024,09,19,Swiss Franc,0.847366,1.180128
2024,09,19,Taiwan New Dollar,31.942401,0.031306
2024,09,19,Thai Baht,33.404456,0.029936
2024,09,19,Trinidadian Dollar,6.791185,0.147250
2024,09,19,Turkish Lira,34.082691,0.029340
2024,09,19,Emirati Dirham,3.672500,0.272294
2024,09,19,British Pound,0.757395,1.320316
2024,09,20,Argentine Peso,962.621821,0.001039
2024,09,20,Australian Dollar,1.468546,0.680946
2024,09,20,Bahraini Dinar,0.376000,2.659574
2024,09,20,Botswana Pula,13.242921,0.075512
2024,09,20,Brazilian Real,5.425003,0.184332
2024,09,20,Bruneian Dollar,1.292525,0.773679
2024,09,20,Bulgarian Lev,1.752603,0.570580
2024,09,20,Canadian Dollar,1.356340,0.737278
